time,ax,ay,az,atotal
5.910,-0.09,0.15,-0.02,0.17
5.920,0.02,0.10,0.04,0.11
5.930,0.12,0.05,0.08,0.16
5.940,0.13,0.04,0.07,0.15
5.949,0.06,0.09,0.08,0.13
5.960,0.02,0.10,0.07,0.12
5.969,-0.02,0.08,0.10,0.12
5.979,0.03,-0.02,0.10,0.10
5.989,0.09,-0.09,0.05,0.13
5.999,0.12,-0.07,0.03,0.14
6.009,0.10,0.03,0.02,0.10
6.019,0.04,0.10,-0.01,0.11
6.029,0.05,0.08,0.02,0.09
6.039,0.10,-0.02,0.12,0.16
6.050,0.09,-0.08,0.17,0.21
6.059,0.09,-0.04,0.13,0.16
6.069,0.12,0.02,0.03,0.13
6.079,0.07,0.04,0.04,0.09
6.089,0.05,0.04,0.10,0.12
6.099,0.06,0.03,0.18,0.19
6.109,0.08,0.05,0.11,0.15
6.119,0.09,0.06,0.01,0.11
6.129,0.07,0.08,0.05,0.12
6.139,0.10,0.03,0.17,0.20
6.148,0.13,-0.04,0.24,0.27
6.158,0.14,0.00,0.19,0.24
6.168,0.12,0.14,0.11,0.21
6.178,0.06,0.23,0.03,0.24
6.188,-0.02,0.20,-0.02,0.21
6.198,-0.04,0.14,-0.07,0.16
6.208,-0.02,0.06,-0.03,0.07
6.218,0.01,0.02,0.06,0.06
6.228,-0.02,0.01,0.13,0.13
6.238,-0.02,0.03,0.13,0.14
6.248,-0.06,0.01,0.13,0.14
6.258,-0.07,-0.05,0.17,0.19
6.268,-0.07,-0.10,0.23,0.26
6.278,-0.02,-0.12,0.26,0.29
6.288,-0.03,-0.07,0.20,0.21
6.298,-0.06,-0.02,0.08,0.10
6.308,-0.06,0.02,0.02,0.06
6.318,-0.02,0.08,-0.04,0.09
6.328,0.01,0.11,-0.05,0.12
6.338,0.07,0.14,-0.04,0.16
6.347,0.08,0.12,-0.01,0.15
6.358,0.02,0.11,0.02,0.11
6.367,-0.01,0.08,0.01,0.08
6.377,0.02,0.04,0.02,0.04
6.387,0.06,-0.00,0.12,0.13
6.397,0.05,-0.05,0.22,0.23
6.407,0.05,-0.05,0.18,0.20
6.417,0.07,-0.00,0.07,0.09
6.427,0.08,0.07,0.05,0.12
6.437,0.07,0.08,0.08,0.14
6.447,0.02,0.05,0.10,0.12
6.457,0.05,0.08,0.21,0.23
6.467,0.11,0.07,0.29,0.32
6.477,0.12,0.03,0.23,0.26
6.487,0.09,0.08,0.16,0.20
6.497,0.06,0.15,0.09,0.18
6.507,0.09,0.15,0.07,0.19
6.517,0.11,0.09,0.10,0.18
6.528,0.10,-0.00,0.12,0.15
6.537,0.09,-0.05,0.01,0.11
6.546,0.12,-0.02,0.00,0.13
